Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
104,Exit long,2026-03-08 18:00,Inst X,5200,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,11034,22.07
104,Entry long,2026-03-06 08:45,Inst,5129.9,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,11034,22.07
105,Exit long,2026-03-17 11:30,Inst X,4993.4,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,10789,21.58
105,Entry long,2026-03-16 21:30,Inst,5017.6,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,10789,21.58
106,Exit long,2026-04-16 21:00,Inst X,4804.7,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,10638,21.28
106,Entry long,2026-04-16 20:45,Inst,4819.5,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,10638,21.28
107,Exit long,2026-04-17 09:00,Inst X,4900,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,11539,23.08
107,Entry long,2026-04-16 22:00,Inst,4809.6,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,11539,23.08
108,Exit long,2026-04-21 10:30,Inst X,4771.5,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,11121,22.24
108,Entry long,2026-04-19 21:15,Inst,4813,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,11121,22.24
