Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
73,Exit long,2024-01-18 15:30,Exit,2024,1,20212,26.76,0.13,27.38,0.14,-4.62,-0.02,104.48,0.21
73,Entry long,2024-01-18 13:30,Long,2021.2,1,20212,26.76,0.13,27.38,0.14,-4.62,-0.02,104.48,0.21
74,Exit long,2024-01-23 15:00,Exit,2030,1,20315,-16.24,-0.08,1.38,0.01,-15.62,-0.08,88.24,0.18
74,Entry long,2024-01-23 14:45,Long,2031.5,1,20315,-16.24,-0.08,1.38,0.01,-15.62,-0.08,88.24,0.18
75,Exit long,2024-01-25 10:25,Exit,2020.5,1,20232,-28.24,-0.14,15.38,0.08,-27.62,-0.14,60,0.12
75,Entry long,2024-01-25 10:05,Long,2023.2,1,20232,-28.24,-0.14,15.38,0.08,-27.62,-0.14,60,0.12
76,Exit long,2024-01-30 10:00,Exit,2063.9,1,20659,-21.24,-0.10,19.38,0.09,-20.62,-0.10,38.76,0.08
76,Entry long,2024-01-30 09:35,Long,2065.9,1,20659,-21.24,-0.10,19.38,0.09,-20.62,-0.10,38.76,0.08
77,Exit long,2024-02-01 11:15,Exit,2077.9,1,20727,50.76,0.24,51.38,0.25,-20.62,-0.10,89.52,0.18
77,Entry long,2024-02-01 11:05,Long,2072.7,1,20727,50.76,0.24,51.38,0.25,-20.62,-0.10,89.52,0.18
78,Exit long,2024-02-01 11:40,Exit,2080.2,1,20744,56.76,0.27,57.38,0.28,-5.62,-0.03,146.28,0.29
78,Entry long,2024-02-01 11:20,Long,2074.4,1,20744,56.76,0.27,57.38,0.28,-5.62,-0.03,146.28,0.29
79,Exit long,2024-02-06 09:35,Exit,2043.1,1,20445,-15.24,-0.07,8.38,0.04,-14.62,-0.07,131.04,0.26
79,Entry long,2024-02-06 09:35,Long,2044.5,1,20445,-15.24,-0.07,8.38,0.04,-14.62,-0.07,131.04,0.26
80,Exit long,2024-02-06 10:10,Exit,2050.6,1,20471,33.76,0.16,34.38,0.17,-14.62,-0.07,164.8,0.33
80,Entry long,2024-02-06 09:50,Long,2047.1,1,20471,33.76,0.16,34.38,0.17,-14.62,-0.07,164.8,0.33
81,Exit long,2024-02-06 10:50,Exit,2054.4,1,20508,34.76,0.17,35.38,0.17,-15.62,-0.08,199.56,0.40
81,Entry long,2024-02-06 10:15,Long,2050.8,1,20508,34.76,0.17,35.38,0.17,-15.62,-0.08,199.56,0.40
82,Exit long,2024-02-15 14:05,Exit,2018,1,20153,25.76,0.13,26.38,0.13,-9.62,-0.05,225.32,0.45
82,Entry long,2024-02-15 13:05,Long,2015.3,1,20153,25.76,0.13,26.38,0.13,-9.62,-0.05,225.32,0.45
83,Exit long,2024-02-15 14:20,Exit,2016.7,1,20179,-13.24,-0.07,2.38,0.01,-12.62,-0.06,212.08,0.42
83,Entry long,2024-02-15 14:10,Long,2017.9,1,20179,-13.24,-0.07,2.38,0.01,-12.62,-0.06,212.08,0.42
84,Exit long,2024-02-16 14:15,Exit,2026.7,1,20235,30.76,0.15,31.38,0.16,-6.62,-0.03,242.84,0.49
84,Entry long,2024-02-16 13:25,Long,2023.5,1,20235,30.76,0.15,31.38,0.16,-6.62,-0.03,242.84,0.49
85,Exit long,2024-02-20 13:40,Exit,2038.3,1,20392,-10.24,-0.05,4.38,0.02,-9.62,-0.05,232.6,0.47
85,Entry long,2024-02-20 13:35,Long,2039.2,1,20392,-10.24,-0.05,4.38,0.02,-9.62,-0.05,232.6,0.47
86,Exit long,2024-02-23 10:10,Exit,2035.6,1,20371,-16.24,-0.08,11.38,0.06,-15.62,-0.08,216.36,0.43
86,Entry long,2024-02-23 10:00,Long,2037.1,1,20371,-16.24,-0.08,11.38,0.06,-15.62,-0.08,216.36,0.43
87,Exit long,2024-02-23 10:55,Exit,2039.2,1,20361,29.76,0.15,30.38,0.15,-7.62,-0.04,246.12,0.49
87,Entry long,2024-02-23 10:15,Long,2036.1,1,20361,29.76,0.15,30.38,0.15,-7.62,-0.04,246.12,0.49
88,Exit long,2024-02-23 11:05,Exit,2042.9,1,20402,25.76,0.13,26.38,0.13,-0.62,0.00,271.88,0.54
88,Entry long,2024-02-23 11:00,Long,2040.2,1,20402,25.76,0.13,26.38,0.13,-0.62,0.00,271.88,0.54
89,Exit long,2024-02-23 11:30,Exit,2046.5,1,20433,30.76,0.15,31.38,0.15,-3.62,-0.02,302.64,0.61
89,Entry long,2024-02-23 11:15,Long,2043.3,1,20433,30.76,0.15,31.38,0.15,-3.62,-0.02,302.64,0.61
90,Exit long,2024-02-23 13:30,Exit,2047.8,1,20491,-14.24,-0.07,0,0.00,-13.62,-0.07,288.4,0.58
90,Entry long,2024-02-23 13:30,Long,2049.1,1,20491,-14.24,-0.07,0,0.00,-13.62,-0.07,288.4,0.58
91,Exit long,2024-02-23 14:15,Exit,2049.5,1,20510,-16.24,-0.08,4.38,0.02,-15.62,-0.08,272.16,0.54
91,Entry long,2024-02-23 13:55,Long,2051,1,20510,-16.24,-0.08,4.38,0.02,-15.62,-0.08,272.16,0.54
