Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
65,Exit long,2023-10-09 09:50,Exit,15033.75,1,30118.5,-52.24,-0.17,5.88,0.02,-51.62,-0.17,75.4,0.15
65,Entry long,2023-10-09 09:50,Long,15059.25,1,30118.5,-52.24,-0.17,5.88,0.02,-51.62,-0.17,75.4,0.15
66,Exit long,2023-10-09 10:20,Exit,15050.5,1,29987.5,112.26,0.37,112.88,0.38,-9.12,-0.03,187.66,0.38
66,Entry long,2023-10-09 10:05,Long,14993.75,1,29987.5,112.26,0.37,112.88,0.38,-9.12,-0.03,187.66,0.38
67,Exit long,2023-10-09 13:40,Exit,15164.75,1,30255,73.26,0.24,73.88,0.24,-9.62,-0.03,260.92,0.52
67,Entry long,2023-10-09 13:35,Long,15127.5,1,30255,73.26,0.24,73.88,0.24,-9.62,-0.03,260.92,0.52
68,Exit long,2023-10-09 14:05,Exit,15201.75,1,30325,77.26,0.25,77.88,0.26,-11.12,-0.04,338.18,0.68
68,Entry long,2023-10-09 13:45,Long,15162.5,1,30325,77.26,0.25,77.88,0.26,-11.12,-0.04,338.18,0.68
69,Exit long,2023-10-09 15:50,Exit,15169.75,1,30376.5,-38.24,-0.13,48.38,0.16,-37.62,-0.12,299.94,0.60
69,Entry long,2023-10-09 14:40,Long,15188.25,1,30376.5,-38.24,-0.13,48.38,0.16,-37.62,-0.12,299.94,0.60
70,Exit long,2023-10-10 10:05,Exit,15243.5,1,30527.5,-41.74,-0.14,5.88,0.02,-41.12,-0.13,258.2,0.52
70,Entry long,2023-10-10 10:05,Long,15263.75,1,30527.5,-41.74,-0.14,5.88,0.02,-41.12,-0.13,258.2,0.52
71,Exit long,2023-10-10 10:25,Exit,15287.75,1,30493,81.26,0.27,81.88,0.27,-18.62,-0.06,339.46,0.68
71,Entry long,2023-10-10 10:10,Long,15246.5,1,30493,81.26,0.27,81.88,0.27,-18.62,-0.06,339.46,0.68
72,Exit long,2023-10-10 11:15,Exit,15351.5,1,30615,86.76,0.28,87.38,0.29,-11.62,-0.04,426.22,0.85
72,Entry long,2023-10-10 10:35,Long,15307.5,1,30615,86.76,0.28,87.38,0.29,-11.62,-0.04,426.22,0.85
73,Exit long,2023-10-16 10:15,Exit,15271.25,1,30454,87.26,0.29,87.88,0.29,-36.62,-0.12,513.48,1.03
73,Entry long,2023-10-16 10:00,Long,15227,1,30454,87.26,0.29,87.88,0.29,-36.62,-0.12,513.48,1.03
74,Exit long,2023-10-16 10:30,Exit,15311,1,30527.5,93.26,0.31,93.88,0.31,-10.12,-0.03,606.74,1.21
74,Entry long,2023-10-16 10:20,Long,15263.75,1,30527.5,93.26,0.31,93.88,0.31,-10.12,-0.03,606.74,1.21
75,Exit long,2023-10-16 11:15,Exit,15283.75,1,30617,-50.74,-0.17,25.88,0.08,-50.12,-0.16,556,1.11
75,Entry long,2023-10-16 10:35,Long,15308.5,1,30617,-50.74,-0.17,25.88,0.08,-50.12,-0.16,556,1.11
76,Exit long,2023-10-16 19:15,Exit,15277.5,1,30599.5,-45.74,-0.15,75.88,0.25,-45.12,-0.15,510.26,1.02
76,Entry long,2023-10-16 13:45,Long,15299.75,1,30599.5,-45.74,-0.15,75.88,0.25,-45.12,-0.15,510.26,1.02
77,Exit long,2023-10-23 13:15,Exit,14800.25,1,29651.5,-52.24,-0.18,12.88,0.04,-51.62,-0.17,458.02,0.92
77,Entry long,2023-10-23 13:05,Long,14825.75,1,29651.5,-52.24,-0.18,12.88,0.04,-51.62,-0.17,458.02,0.92
78,Exit long,2023-10-24 10:15,Exit,14786,1,29628.5,-57.74,-0.19,10.88,0.04,-57.12,-0.19,400.28,0.80
78,Entry long,2023-10-24 10:15,Long,14814.25,1,29628.5,-57.74,-0.19,10.88,0.04,-57.12,-0.19,400.28,0.80
79,Exit long,2023-10-24 10:25,Exit,14844.5,1,29576.5,111.26,0.38,111.88,0.38,-14.12,-0.05,511.54,1.02
79,Entry long,2023-10-24 10:20,Long,14788.25,1,29576.5,111.26,0.38,111.88,0.38,-14.12,-0.05,511.54,1.02
